CVE,Code,Package,Version
CVE-2017-18174,1,linux (PTS),5.10.223-1
CVE-2017-18183,2,qpdf,7.0.0-1
CVE-2017-18183,1,qpdf (PTS),10.1.0-1
CVE-2017-18184,2,qpdf,7.0.0-1
CVE-2017-18184,1,qpdf (PTS),10.1.0-1
CVE-2017-18185,2,qpdf,7.0.0-1
CVE-2017-18185,1,qpdf (PTS),10.1.0-1
CVE-2017-18186,2,qpdf,7.0.0-1
CVE-2017-18186,1,qpdf (PTS),10.1.0-1
CVE-2017-18187,2,mbedtls,2.4.2-1+deb9u2
CVE-2017-18187,2,polarssl,(not affected)
CVE-2017-18187,1,mbedtls (PTS),2.16.9-0.1
CVE-2017-18189,2,sox,14.4.0-3+deb7u2
CVE-2017-18189,1,sox (PTS),14.4.2+git20190427-2+deb11u2
CVE-2017-18190,2,cups,1.5.3-5+deb7u7
CVE-2017-18190,1,cups (PTS),2.3.3op2-3+deb11u8
CVE-2017-18191,2,nova,(unfixed)
CVE-2017-18191,1,nova (PTS),2:22.0.1-2+deb11u1
CVE-2017-18193,2,linux,(not affected)
CVE-2017-18193,1,linux (PTS),5.10.223-1
CVE-2017-18196,2,leptonlib,(not affected)
CVE-2017-18196,1,leptonlib (PTS),1.79.0-1.1+deb11u1
CVE-2017-18197,2,libjgraphx-java,1.4.1.0-3+deb7u1
CVE-2017-18197,1,libjgraphx-java (PTS),2.1.0.7-2
CVE-2017-18198,2,libcdio,1.0.0-1
CVE-2017-18198,1,libcdio (PTS),2.1.0-2
CVE-2017-18199,2,libcdio,1.0.0-1
CVE-2017-18199,1,libcdio (PTS),2.1.0-2
CVE-2017-18201,2,libcdio,(not affected)
CVE-2017-18201,1,libcdio (PTS),2.1.0-2
CVE-2017-18202,2,linux,(not affected)
CVE-2017-18202,1,linux (PTS),5.10.223-1
CVE-2017-18203,2,linux,3.2.101-1
CVE-2017-18203,1,linux (PTS),5.10.223-1
CVE-2017-18204,2,linux,(not affected)
CVE-2017-18204,1,linux (PTS),5.10.223-1
CVE-2017-18205,2,zsh,5.4.1-1
CVE-2017-18205,1,zsh (PTS),5.8-6+deb11u1
CVE-2017-18206,2,zsh,4.3.17-1+deb7u1
CVE-2017-18206,1,zsh (PTS),5.8-6+deb11u1
CVE-2017-18207,0,,
CVE-2017-18208,2,linux,3.16.57-1
CVE-2017-18208,1,linux (PTS),5.10.223-1
CVE-2017-18209,2,imagemagick,(not affected)
CVE-2017-18209,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18211,2,imagemagick,(not affected)
CVE-2017-18211,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18212,0,,
CVE-2017-18214,2,node-moment,2.19.3+ds-1
CVE-2017-18214,1,node-moment (PTS),2.29.1+ds-2+deb11u2
CVE-2017-18216,2,linux,3.2.101-1
CVE-2017-18216,1,linux (PTS),5.10.223-1
CVE-2017-18218,2,linux,(not affected)
CVE-2017-18218,1,linux (PTS),5.10.223-1
CVE-2017-18219,2,graphicsmagick,1.3.16-1.1+deb7u19
CVE-2017-18219,1,graphicsmagick (PTS),1.4+really1.3.36+hg16481-2+deb11u1
CVE-2017-18220,2,graphicsmagick,1.3.16-1.1+deb7u19
CVE-2017-18220,1,graphicsmagick (PTS),1.4+really1.3.36+hg16481-2+deb11u1
CVE-2017-18221,2,linux,(not affected)
CVE-2017-18221,1,linux (PTS),5.10.223-1
CVE-2017-18222,2,linux,(not affected)
CVE-2017-18222,1,linux (PTS),5.10.223-1
CVE-2017-18224,2,linux,(not affected)
CVE-2017-18224,1,linux (PTS),5.10.223-1
CVE-2017-18226,2,jabberd2,(unfixed)
CVE-2017-18226,1,jabberd2 (PTS),2.7.0-2
CVE-2017-18229,2,graphicsmagick,1.3.16-1.1+deb7u19
CVE-2017-18229,1,graphicsmagick (PTS),1.4+really1.3.36+hg16481-2+deb11u1
CVE-2017-18230,2,graphicsmagick,1.3.16-1.1+deb7u19
CVE-2017-18230,1,graphicsmagick (PTS),1.4+really1.3.36+hg16481-2+deb11u1
CVE-2017-18231,2,graphicsmagick,1.3.16-1.1+deb7u19
CVE-2017-18231,1,graphicsmagick (PTS),1.4+really1.3.36+hg16481-2+deb11u1
CVE-2017-18232,2,linux,(not affected)
CVE-2017-18232,2,linux-4.9,(unfixed)
CVE-2017-18232,1,linux (PTS),5.10.223-1
CVE-2017-18233,2,exempi,2.2.0-1+deb7u1
CVE-2017-18233,1,exempi (PTS),2.5.2-1
CVE-2017-18234,2,exempi,2.2.0-1+deb7u1
CVE-2017-18234,1,exempi (PTS),2.5.2-1
CVE-2017-18235,2,exempi,(not affected)
CVE-2017-18235,1,exempi (PTS),2.5.2-1
CVE-2017-18236,2,exempi,2.2.0-1+deb7u1
CVE-2017-18236,1,exempi (PTS),2.5.2-1
CVE-2017-18237,2,exempi,(not affected)
CVE-2017-18237,1,exempi (PTS),2.5.2-1
CVE-2017-18238,2,exempi,2.2.0-1+deb7u1
CVE-2017-18238,1,exempi (PTS),2.5.2-1
CVE-2017-18239,0,,
CVE-2017-18241,2,linux,(not affected)
CVE-2017-18241,1,linux (PTS),5.10.223-1
CVE-2017-18242,0,,
CVE-2017-18243,0,,
CVE-2017-18244,0,,
CVE-2017-18245,0,,
CVE-2017-18246,0,,
CVE-2017-18247,0,,
CVE-2017-18248,2,cups,1.5.3-5+deb7u8
CVE-2017-18248,1,cups (PTS),2.3.3op2-3+deb11u8
CVE-2017-18249,2,linux,(not affected)
CVE-2017-18249,2,linux-4.9,4.9.144-3.1~deb8u1
CVE-2017-18249,1,linux (PTS),5.10.223-1
CVE-2017-18251,2,imagemagick,8:6.9.9.34+dfsg-3
CVE-2017-18251,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18252,2,imagemagick,8:6.9.7.4+dfsg-11+deb9u9
CVE-2017-18252,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18254,2,imagemagick,8:6.9.9.34+dfsg-3
CVE-2017-18254,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18255,2,linux,4.9.107-1
CVE-2017-18255,2,linux-4.9,4.9.110-1~deb8u1
CVE-2017-18255,1,linux (PTS),5.10.223-1
CVE-2017-18257,2,linux,(not affected)
CVE-2017-18257,1,linux (PTS),5.10.223-1
CVE-2017-18258,2,libxml2,2.9.7+dfsg-1
CVE-2017-18258,1,libxml2 (PTS),2.9.10+dfsg-6.7+deb11u4
CVE-2017-18259,0,,
CVE-2017-18261,2,linux,(not affected)
CVE-2017-18261,1,linux (PTS),5.10.223-1
CVE-2017-18264,2,phpmyadmin,4:4.2.12-2+deb8u3
CVE-2017-18264,1,phpmyadmin (PTS),4:5.0.4+dfsg2-2+deb11u1
CVE-2017-18265,2,prosody,(not affected)
CVE-2017-18265,1,prosody (PTS),0.11.9-2+deb11u2
CVE-2017-18266,2,xdg-utils,1.1.0~rc1+git20111210-6+deb7u4
CVE-2017-18266,1,xdg-utils (PTS),1.1.3-4.1
CVE-2017-18267,2,poppler,0.65.0-1
CVE-2017-18267,1,poppler (PTS),20.09.0-3.1+deb11u1
CVE-2017-18269,2,eglibc,(not affected)
CVE-2017-18269,2,glibc,(not affected)
CVE-2017-18269,1,glibc (PTS),2.31-13+deb11u11
CVE-2017-18270,2,linux,3.2.101-1
CVE-2017-18270,1,linux (PTS),5.10.223-1
CVE-2017-18271,2,imagemagick,8:6.7.7.10-5+deb7u22
CVE-2017-18271,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18272,2,imagemagick,(not affected)
CVE-2017-18272,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18273,2,imagemagick,8:6.7.7.10-5+deb7u22
CVE-2017-18273,1,imagemagick (PTS),8:6.9.11.60+dfsg-1.3+deb11u4
CVE-2017-18342,2,pyyaml,5.1.2-1
CVE-2017-18342,1,pyyaml (PTS),5.3.1-5
CVE-2017-18343,2,symfony,3.4.0+dfsg-1
CVE-2017-18343,1,symfony (PTS),4.4.19+dfsg-2+deb11u6
CVE-2017-18344,2,linux,3.16.56-1
CVE-2017-18344,1,linux (PTS),5.10.223-1
CVE-2017-18349,0,,
CVE-2017-18352,0,,
CVE-2017-18353,0,,
CVE-2017-18354,0,,
CVE-2017-18355,0,,
CVE-2017-18357,0,,
CVE-2017-18359,2,postgis,2.1.4+dfsg-3+deb8u1
CVE-2017-18359,1,postgis (PTS),3.1.1+dfsg-1+deb11u2
CVE-2017-18360,2,linux,3.16.48-1
CVE-2017-18360,1,linux (PTS),5.10.223-1
CVE-2017-18361,0,,
CVE-2017-18366,0,,
CVE-2017-18367,2,golang-github-seccomp-libseccomp-golang,0.0~git20150813.0.1b506fc-2+deb9u1
CVE-2017-18367,1,golang-github-seccomp-libseccomp-golang (PTS),0.9.1-2
CVE-2017-18375,0,,
CVE-2017-18379,2,linux,(not affected)
CVE-2017-18379,1,linux (PTS),5.10.223-1
CVE-2017-18509,2,linux,3.16.72-1
CVE-2017-18509,2,linux-4.9,4.9.168-1+deb9u5~deb8u1
CVE-2017-18509,1,linux (PTS),5.10.223-1
CVE-2017-18549,2,linux,(not affected)
CVE-2017-18549,1,linux (PTS),5.10.223-1
CVE-2017-18550,2,linux,(not affected)
CVE-2017-18550,1,linux (PTS),5.10.223-1
CVE-2017-18551,2,linux,3.16.56-1
CVE-2017-18551,1,linux (PTS),5.10.223-1
CVE-2017-18552,2,linux,(not affected)
CVE-2017-18552,1,linux (PTS),5.10.223-1
CVE-2017-18587,2,rust-hyper,(not affected)
CVE-2017-18587,1,rust-hyper (PTS),0.14.19-1
CVE-2017-18588,2,rust-security-framework-sys,(not affected)
CVE-2017-18588,1,rust-security-framework-sys (PTS),0.4.2-2
CVE-2017-18589,2,rust-cookie,(not affected)
CVE-2017-18589,1,rust-cookie (PTS),0.16.0-1
CVE-2017-18594,2,nmap,7.80+dfsg1-1
CVE-2017-18594,1,nmap (PTS),7.91+dfsg1+really7.80+dfsg1-2
CVE-2017-18595,2,linux,3.16.56-1
CVE-2017-18595,1,linux (PTS),5.10.223-1
CVE-2017-18635,2,novnc,1:0.4+dfsg+1+20131010+gitf68af8af3d-4+deb8u1
CVE-2017-18635,1,novnc (PTS),1:1.0.0-3
CVE-2017-18638,2,graphite-web,0.9.12+debian-6+deb8u1
CVE-2017-18638,1,graphite-web (PTS),1.1.8-2
CVE-2017-18640,2,snakeyaml,1.25+ds-3
CVE-2017-18640,1,snakeyaml (PTS),1.28-1+deb11u2
CVE-2017-18641,2,lxc,1:3.0.3-1
CVE-2017-18641,2,lxc-templates,(unfixed)
CVE-2017-18641,1,lxc (PTS),1:4.0.6-2+deb11u2
CVE-2017-18641,1,lxc-templates (PTS),3.0.4-5
CVE-2017-18869,2,node-chownr,1.1.1-1
CVE-2017-18869,1,node-chownr (PTS),1.1.3-5
CVE-2017-18922,2,libvncserver,0.9.12+dfsg-3
CVE-2017-18922,1,libvncserver (PTS),0.9.13+dfsg-2+deb11u1
CVE-2017-18924,0,,
CVE-2017-18926,2,raptor,(unfixed)
CVE-2017-18926,2,raptor2,2.0.14-1+deb9u1
CVE-2017-18926,1,raptor2 (PTS),2.0.14-1.2
CVE-2017-20002,2,shadow,1:4.4-4.1+deb9u1
CVE-2017-20002,1,shadow (PTS),1:4.8.1-1
CVE-2017-20004,2,rustc,1.19.0+dfsg3-2
CVE-2017-20004,1,rustc (PTS),1.48.0+dfsg1-2
CVE-2017-20005,2,nginx,1.10.3-1+deb9u7
CVE-2017-20005,1,nginx (PTS),1.18.0-6.1+deb11u3
CVE-2017-20006,2,unrar-nonfree,1:5.6.6-1
CVE-2017-20006,1,unrar-nonfree (PTS),1:6.0.3-1+deb11u3
CVE-2017-20057,0,,
CVE-2017-20058,0,,
CVE-2017-20059,0,,
CVE-2017-20060,0,,
CVE-2017-20061,0,,
CVE-2017-20062,0,,
CVE-2017-20063,0,,
CVE-2017-20064,0,,
CVE-2017-20146,2,golang-github-gorilla-handlers,1.3.0-1
CVE-2017-20146,1,golang-github-gorilla-handlers (PTS),1.4.2-1
CVE-2017-20151,0,,
CVE-2017-20157,0,,
CVE-2017-20158,0,,
CVE-2017-20159,0,,
CVE-2017-20160,0,,
CVE-2017-20162,0,,
CVE-2017-20164,0,,
CVE-2017-20165,2,node-debug,3.1.0-1
CVE-2017-20165,1,node-debug (PTS),4.3.1+~cs4.1.5-1
CVE-2017-20166,0,,
CVE-2017-20175,0,,
CVE-2017-20178,0,,
CVE-2017-20182,0,,
CVE-2017-20187,0,,
CVE-2017-20189,2,clojure,1.9.0-1
CVE-2017-20189,1,clojure (PTS),1.10.2-1
CVE-2017-2096,0,,
CVE-2017-2292,2,mcollective,2.12.0+dfsg-1
CVE-2017-2292,1,mcollective (PTS),2.12.5+dfsg-1
CVE-2017-2295,2,puppet,2.7.23-1~deb7u4
CVE-2017-2295,1,puppet (PTS),5.5.22-2
CVE-2017-2299,2,puppet-module-puppetlabs-apache,3.0.0-1
CVE-2017-2299,1,puppet-module-puppetlabs-apache (PTS),5.5.0-2
CVE-2017-2350,2,webkit2gtk,2.14.4-1
CVE-2017-2350,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2354,2,webkit2gtk,2.14.4-1
CVE-2017-2354,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2355,2,webkit2gtk,2.14.4-1
CVE-2017-2355,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2356,2,webkit2gtk,2.14.4-1
CVE-2017-2356,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2362,2,webkit2gtk,2.14.4-1
CVE-2017-2362,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2363,2,webkit2gtk,2.14.4-1
CVE-2017-2363,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2364,2,webkit2gtk,2.14.6-1
CVE-2017-2364,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2365,2,webkit2gtk,2.14.4-1
CVE-2017-2365,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2366,2,webkit2gtk,2.14.4-1
CVE-2017-2366,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2367,0,,
CVE-2017-2369,2,webkit2gtk,2.14.4-1
CVE-2017-2369,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2371,2,webkit2gtk,2.14.4-1
CVE-2017-2371,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2373,2,webkit2gtk,2.14.4-1
CVE-2017-2373,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2376,2,webkit2gtk,2.16.3-2
CVE-2017-2376,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2377,2,webkit2gtk,2.14.6-1
CVE-2017-2377,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2386,2,webkit2gtk,2.16.3-2
CVE-2017-2386,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2392,2,webkit2gtk,2.14.6-1
CVE-2017-2392,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2394,2,webkit2gtk,2.14.6-1
CVE-2017-2394,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2395,2,webkit2gtk,2.16.3-2
CVE-2017-2395,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2396,2,webkit2gtk,2.16.3-2
CVE-2017-2396,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2405,2,webkit2gtk,2.16.3-2
CVE-2017-2405,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2415,2,webkit2gtk,2.14.6-1
CVE-2017-2415,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2419,2,webkit2gtk,2.14.6-1
CVE-2017-2419,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2424,2,webkit2gtk,2.16.3-2
CVE-2017-2424,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2433,2,webkit2gtk,2.16.3-2
CVE-2017-2433,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2442,2,webkit2gtk,2.14.6-1
CVE-2017-2442,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2445,2,webkit2gtk,2.16.3-2
CVE-2017-2445,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2446,2,webkit2gtk,2.14.6-1
CVE-2017-2446,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2447,2,webkit2gtk,2.16.3-2
CVE-2017-2447,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2454,2,webkit2gtk,2.14.6-1
CVE-2017-2454,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2455,2,webkit2gtk,2.16.3-2
CVE-2017-2455,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2457,2,webkit2gtk,2.16.3-2
CVE-2017-2457,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2459,2,webkit2gtk,2.14.6-1
CVE-2017-2459,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2460,2,webkit2gtk,2.14.6-1
CVE-2017-2460,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2464,2,webkit2gtk,2.16.3-2
CVE-2017-2464,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2465,2,webkit2gtk,2.14.6-1
CVE-2017-2465,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2466,2,webkit2gtk,2.14.6-1
CVE-2017-2466,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2468,2,webkit2gtk,2.14.6-1
CVE-2017-2468,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2469,2,webkit2gtk,2.16.3-2
CVE-2017-2469,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2470,2,webkit2gtk,2.14.6-1
CVE-2017-2470,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2471,2,webkit2gtk,2.14.6-1
CVE-2017-2471,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2475,2,webkit2gtk,2.14.6-1
CVE-2017-2475,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2476,2,webkit2gtk,2.14.6-1
CVE-2017-2476,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2481,2,webkit2gtk,2.14.6-1
CVE-2017-2481,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2496,2,webkit2gtk,2.16.3-1
CVE-2017-2496,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2504,2,webkit2gtk,2.16.3-2
CVE-2017-2504,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2505,2,webkit2gtk,2.16.3-2
CVE-2017-2505,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2506,2,webkit2gtk,2.16.3-2
CVE-2017-2506,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2508,2,webkit2gtk,2.16.3-2
CVE-2017-2508,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2510,2,webkit2gtk,2.16.3-1
CVE-2017-2510,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2513,2,sqlite,(not affected)
CVE-2017-2513,2,sqlite3,(not affected)
CVE-2017-2513,1,sqlite3 (PTS),3.34.1-3
CVE-2017-2514,2,webkit2gtk,2.16.3-2
CVE-2017-2514,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2515,2,webkit2gtk,2.16.3-2
CVE-2017-2515,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2518,2,sqlite,(not affected)
CVE-2017-2518,2,sqlite3,3.8.7.1-1+deb8u4
CVE-2017-2518,1,sqlite3 (PTS),3.34.1-3
CVE-2017-2519,2,sqlite,(not affected)
CVE-2017-2519,2,sqlite3,(not affected)
CVE-2017-2519,1,sqlite3 (PTS),3.34.1-3
CVE-2017-2520,2,sqlite,(not affected)
CVE-2017-2520,2,sqlite3,(not affected)
CVE-2017-2520,1,sqlite3 (PTS),3.34.1-3
CVE-2017-2521,2,webkit2gtk,2.16.3-2
CVE-2017-2521,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2525,2,webkit2gtk,2.16.3-2
CVE-2017-2525,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2526,2,webkit2gtk,2.16.3-2
CVE-2017-2526,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2528,2,webkit2gtk,2.16.3-2
CVE-2017-2528,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2530,2,webkit2gtk,2.16.3-2
CVE-2017-2530,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2531,2,webkit2gtk,2.16.3-2
CVE-2017-2531,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2536,2,webkit2gtk,2.16.3-2
CVE-2017-2536,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2538,2,webkit2gtk,2.16.6-0+deb9u1
CVE-2017-2538,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2539,2,webkit2gtk,2.16.3-1
CVE-2017-2539,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2544,2,webkit2gtk,2.16.3-2
CVE-2017-2544,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2547,2,webkit2gtk,2.16.3-2
CVE-2017-2547,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2549,2,webkit2gtk,2.16.3-2
CVE-2017-2549,1,webkit2gtk (PTS),2.44.2-1~deb11u1
CVE-2017-2579,2,netpbm-free,(not affected)
CVE-2017-2579,1,netpbm-free (PTS),2:10.0-15.4
CVE-2017-2580,2,netpbm-free,(not affected)
CVE-2017-2580,1,netpbm-free (PTS),2:10.0-15.4
CVE-2017-2581,2,netpbm-free,(not affected)
CVE-2017-2581,1,netpbm-free (PTS),2:10.0-15.4
CVE-2017-2582,0,,
CVE-2017-2583,2,linux,(not affected)
CVE-2017-2583,1,linux (PTS),5.10.223-1
CVE-2017-2584,2,linux,(not affected)
CVE-2017-2584,1,linux (PTS),5.10.223-1
CVE-2017-2585,0,,
CVE-2017-2586,2,netpbm-free,(not affected)
CVE-2017-2586,1,netpbm-free (PTS),2:10.0-15.4
CVE-2017-2587,2,netpbm-free,(not affected)
CVE-2017-2587,1,netpbm-free (PTS),2:10.0-15.4
CVE-2017-2589,0,,
CVE-2017-2590,2,freeipa,(not affected)
CVE-2017-2590,1,freeipa (PTS),4.9.11-1
CVE-2017-2591,2,389-ds-base,(not affected)
CVE-2017-2591,1,389-ds-base (PTS),1.4.4.11-2
CVE-2017-2592,2,python-oslo.middleware,3.19.0-3
CVE-2017-2592,1,python-oslo.middleware (PTS),4.1.1-2
CVE-2017-2594,0,,
CVE-2017-2596,2,linux,(not affected)
CVE-2017-2596,1,linux (PTS),5.10.223-1
CVE-2017-2598,0,,
CVE-2017-2599,0,,
CVE-2017-2600,0,,
CVE-2017-2601,0,,
CVE-2017-2602,0,,
CVE-2017-2603,0,,
CVE-2017-2604,0,,
CVE-2017-2606,0,,
CVE-2017-2607,0,,
CVE-2017-2608,0,,
CVE-2017-2609,0,,
CVE-2017-2610,0,,
CVE-2017-2611,0,,
CVE-2017-2612,0,,
CVE-2017-2613,0,,
CVE-2017-2615,2,qemu,1.1.2+dfsg-6+deb7u20
CVE-2017-2615,2,qemu-kvm,1.1.2+dfsg-6+deb7u20
CVE-2017-2615,1,qemu (PTS),1:5.2+dfsg-11+deb11u3
CVE-2017-2616,2,coreutils,8.20-1
CVE-2017-2616,2,shadow,1:4.1.5.1-1+deb7u1
CVE-2017-2616,2,util-linux,2.29.2-1
CVE-2017-2616,1,coreutils (PTS),8.32-4
CVE-2017-2616,1,shadow (PTS),1:4.8.1-1
CVE-2017-2616,1,util-linux (PTS),2.36.1-8+deb11u2
CVE-2017-2618,2,linux,(not affected)
CVE-2017-2618,1,linux (PTS),5.10.223-1
CVE-2017-2619,2,samba,2:3.6.6-6+deb7u12
CVE-2017-2619,1,samba (PTS),2:4.13.13+dfsg-1~deb11u6
CVE-2017-2620,2,qemu,1.1.2+dfsg-6+deb7u20
CVE-2017-2620,2,qemu-kvm,1.1.2+dfsg-6+deb7u20
CVE-2017-2620,2,xen,4.1.6.lts1-12
CVE-2017-2620,1,qemu (PTS),1:5.2+dfsg-11+deb11u3
CVE-2017-2620,1,xen (PTS),4.14.6-1
CVE-2017-2622,2,mistral,(not affected)
CVE-2017-2622,1,mistral (PTS),11.0.0-2
CVE-2017-2624,2,xorg-server,2:1.12.4-6+deb7u8
CVE-2017-2624,1,xorg-server (PTS),2:1.20.11-1+deb11u13
CVE-2017-2625,2,libxdmcp,1:1.1.2-2
CVE-2017-2625,1,libxdmcp (PTS),1:1.1.2-3
CVE-2017-2626,2,libice,2:1.0.9-1+deb8u1
CVE-2017-2626,1,libice (PTS),2:1.0.10-1
CVE-2017-2627,0,,
CVE-2017-2628,2,curl,(not affected)
CVE-2017-2628,1,curl (PTS),7.74.0-1.3+deb11u13
CVE-2017-2629,2,curl,(not affected)
CVE-2017-2629,1,curl (PTS),7.74.0-1.3+deb11u13
CVE-2017-2630,2,qemu,(not affected)
CVE-2017-2630,2,qemu-kvm,(not affected)
CVE-2017-2630,1,qemu (PTS),1:5.2+dfsg-11+deb11u3
CVE-2017-2633,2,qemu,2.1+dfsg-1
CVE-2017-2633,2,qemu-kvm,(unfixed)
CVE-2017-2633,1,qemu (PTS),1:5.2+dfsg-11+deb11u3
CVE-2017-2634,2,linux,(not affected)
CVE-2017-2634,1,linux (PTS),5.10.223-1
CVE-2017-2635,2,libvirt,(not affected)
CVE-2017-2635,1,libvirt (PTS),7.0.0-3+deb11u3
CVE-2017-2636,2,linux,3.2.86-1
CVE-2017-2636,1,linux (PTS),5.10.223-1
CVE-2017-2638,0,,
CVE-2017-2640,2,pidgin,2.10.10-1~deb7u3
CVE-2017-2640,1,pidgin (PTS),2.14.1-1
CVE-2017-2644,0,,
CVE-2017-2646,0,,
CVE-2017-2647,2,linux,3.2.88-1
CVE-2017-2647,1,linux (PTS),5.10.223-1
CVE-2017-2651,0,,
CVE-2017-2659,2,dropbear,2013.60-1
CVE-2017-2659,1,dropbear (PTS),2020.81-3+deb11u2
CVE-2017-2661,2,pcs,0.9.155+dfsg-2
CVE-2017-2661,1,pcs (PTS),0.10.8-1+deb11u1
CVE-2017-2662,0,,
CVE-2017-2666,2,undertow,1.4.8-1+deb9u1
CVE-2017-2666,1,undertow (PTS),2.3.8-2
CVE-2017-2667,0,,
CVE-2017-2668,2,389-ds-base,(not affected)
CVE-2017-2668,1,389-ds-base (PTS),1.4.4.11-2
CVE-2017-2669,2,dovecot,(not affected)
CVE-2017-2669,1,dovecot (PTS),1:2.3.13+dfsg1-2+deb11u1
CVE-2017-2670,2,undertow,1.4.8-1+deb9u1
CVE-2017-2670,1,undertow (PTS),2.3.8-2
CVE-2017-2671,2,linux,3.2.88-1
CVE-2017-2671,1,linux (PTS),5.10.223-1
CVE-2017-2673,2,keystone,(not affected)
CVE-2017-2673,1,keystone (PTS),2:18.0.0-3+deb11u1
CVE-2017-2780,0,,
CVE-2017-2781,0,,
